movieId,title,genres,release_date,poster_url,IMDb Rating,Rotten Tomatoes,Director,Lead Actors,Oscars Won,Golden Globes Won,BAFTAs Won,Runtime,Language
91628,New Year's Eve (2011),Comedy|Romance,09-Dec-11,https://m.media-amazon.com/images/M/MV5BMjI2Mzg2MDQxOV5BMl5BanBnXkFtZTcwNzc3NTY5Ng@@._V1_SX300.jpg,5.6,7%,Garry Marshall,"Sarah Jessica Parker, Jessica Biel, Ashton Kutcher",0,0,0,118 min,English
91630,Mission: Impossible - Ghost Protocol (2011),Action|Adventure|Thriller|IMAX,21-Dec-11,https://m.media-amazon.com/images/M/MV5BMTY4MTUxMjQ5OV5BMl5BanBnXkFtZTcwNTUyMzg5Ng@@._V1_SX300.jpg,7.4,94%,Brad Bird,"Tom Cruise, Jeremy Renner, Simon Pegg",0,0,0,132 min,"English, Russian, French, Arabic, Swedish"
91653,We Bought a Zoo (2011),Comedy|Drama,23-Dec-11,https://m.media-amazon.com/images/M/MV5BMTQ0MTE3OTUwMl5BMl5BanBnXkFtZTcwODg5NjgwNw@@._V1_SX300.jpg,7.0,64%,Cameron Crowe,"Matt Damon, Scarlett Johansson, Thomas Haden Church",0,0,0,124 min,"English, Spanish"
91658,"Girl with the Dragon Tattoo, The (2011)",Drama|Thriller,21-Dec-11,https://m.media-amazon.com/images/M/MV5BMTczNDk4NTQ0OV5BMl5BanBnXkFtZTcwNDAxMDgxNw@@._V1_SX300.jpg,7.8,86%,David Fincher,"Daniel Craig, Rooney Mara, Christopher Plummer",1,0,0,158 min,"English, Swedish"
91660,"Darkest Hour, The (2011)",Action|Horror|Sci-Fi|Thriller,25-Dec-11,https://m.media-amazon.com/images/M/MV5BZGI2MzI3OGMtZmI2NC00YWE5LTkyY2ItNGM3YzA0MjhmMjg5XkEyXkFqcGc@._V1_SX300.jpg,4.9,12%,Chris Gorak,"Emile Hirsch, Olivia Thirlby, Max Minghella",0,0,0,89 min,"English, Russian"
91666,Last Holiday (1950),Comedy|Drama|Romance,13-Nov-50,https://m.media-amazon.com/images/M/MV5BMmM2NDE5YWEtNWQ5YS00YzBmLWFmZWQtY2IxYWEyYTU4Y2U2XkEyXkFqcGc@._V1_SX300.jpg,7.3,100%,Henry Cass,"Alec Guinness, Beatrice Campbell, Kay Walsh",0,0,0,88 min,English
91671,Alvin and the Chipmunks: Chipwrecked (2011),Animation|Comedy,16-Dec-11,https://m.media-amazon.com/images/M/MV5BNmE1NDE2MzktMzRkMi00YzRkLWFmMjYtZjlkODFkNTFkYzQxXkEyXkFqcGc@._V1_SX300.jpg,4.4,10%,Mike Mitchell,"Justin Long, Matthew Gray Gubler, Jesse McCartney",0,0,0,87 min,English
91688,Salvation Boulevard (2011),Comedy|Thriller,15-Jul-11,https://m.media-amazon.com/images/M/MV5BNjAxMDg5MDY3Ml5BMl5BanBnXkFtZTcwMzg1MTc4NQ@@._V1_SX300.jpg,5.3,22%,George Ratliff,"Greg Kinnear, Pierce Brosnan, Marisa Tomei",0,0,0,96 min,English
91690,Friends with Kids (2011),Comedy,16-Mar-12,https://m.media-amazon.com/images/M/MV5BMjIyMDI5ODkzNl5BMl5BanBnXkFtZTcwMTE4MzQzNw@@._V1_SX300.jpg,6.1,66%,Jennifer Westfeldt,"Jennifer Westfeldt, Adam Scott, Maya Rudolph",0,0,0,107 min,English
91784,Girl Walks Into a Bar (2011),Comedy|Drama|Fantasy,11-Mar-11,https://m.media-amazon.com/images/M/MV5BMjA3NzI2NjkxOV5BMl5BanBnXkFtZTcwNTg1MDI2NA@@._V1_SX300.jpg,5.6,N/A,Sebastian Gutierrez,"Gil Bellows, Xander Berkeley, Alexis Bledel",0,0,0,80 min,English
91842,Contraband (2012),Action|Crime|Drama|Thriller,13-Jan-12,https://m.media-amazon.com/images/M/MV5BMjE3NzY5NTg0OF5BMl5BanBnXkFtZTcwODk4MzgxNw@@._V1_SX300.jpg,6.4,50%,Baltasar Kormákur,"Mark Wahlberg, Giovanni Ribisi, Kate Beckinsale",0,0,0,109 min,"English, Spanish"
91860,"Way South, The (De weg naar het zuiden) (1981)",Documentary,,https://m.media-amazon.com/images/M/MV5BNzUxMGIwMmItYTQ5Zi00N2UyLThkODEtOWFjZjc1YzZhMTkxL2ltYWdlXkEyXkFqcGdeQXVyMjE4MTIyNDI@._V1_SX300.jpg,6.3,N/A,Johan van der Keuken,N/A,0,0,0,143 min,"Dutch, Italian, French, Arabic"
91869,Being Elmo: A Puppeteer's Journey (2011),Documentary,27-Apr-12,https://m.media-amazon.com/images/M/MV5BMTQ4ODk3MDMwOF5BMl5BanBnXkFtZTcwMjQ5MzI4Ng@@._V1_SX300.jpg,7.6,95%,"Constance Marks, Philip Shane","Kevin Clash, Whoopi Goldberg, Frank Oz",0,0,0,80 min,English
91873,Joyful Noise (2012),Comedy|Musical,13-Jan-12,https://m.media-amazon.com/images/M/MV5BMjEwNjAzMzUyN15BMl5BanBnXkFtZTcwMDUxNDQxNw@@._V1_SX300.jpg,5.7,32%,Todd Graff,"Queen Latifah, Dolly Parton, Keke Palmer",0,0,0,118 min,English
91890,"Iron Lady, The (2011)",Drama,13-Jan-12,https://m.media-amazon.com/images/M/MV5BODEzNDUyMDE3NF5BMl5BanBnXkFtZTcwMTgzOTg3Ng@@._V1_SX300.jpg,6.4,51%,Phyllida Lloyd,"Meryl Streep, Jim Broadbent, Richard E. Grant",2,0,0,105 min,English
91935,Albatross (2011),Drama,14-Oct-11,https://m.media-amazon.com/images/M/MV5BMjI3ODY3OTczNF5BMl5BanBnXkFtZTcwODkxNTE0Ng@@._V1_SX300.jpg,6.3,54%,Niall MacCormick,"Felicity Jones, Jessica Brown Findlay, Sebastian Koch",0,0,0,90 min,English
91947,"Revenant, The (2009)",Comedy|Horror,24-Aug-12,https://m.media-amazon.com/images/M/MV5BNjA2NDkwMzEyOF5BMl5BanBnXkFtZTcwMzMzNDMyOA@@._V1_SX300.jpg,6.3,56%,D. Kerry Prior,"David Anders, Chris Wylde, Louise Griffiths",0,0,0,117 min,English
91974,Underworld: Awakening (2012),Action|Fantasy|Horror|IMAX,20-Jan-12,https://m.media-amazon.com/images/M/MV5BMjAxMjc0ODk0OF5BMl5BanBnXkFtZTcwMTc5NDQwNw@@._V1_SX300.jpg,6.3,25%,"Måns Mårlind, Björn Stein","Kate Beckinsale, Michael Ealy, India Eisley",0,0,0,88 min,"English, Russian"
91976,"Grey, The (2012)",Action|Drama,27-Jan-12,https://m.media-amazon.com/images/M/MV5BNDY4MTQwMzc1MV5BMl5BanBnXkFtZTcwNzcwNTM5Ng@@._V1_SX300.jpg,6.7,80%,Joe Carnahan,"Liam Neeson, Dermot Mulroney, Frank Grillo",0,0,0,117 min,"English, Spanish"
91978,Man on a Ledge (2012),Crime|Thriller,27-Jan-12,https://m.media-amazon.com/images/M/MV5BMTc5MTE4MzY2N15BMl5BanBnXkFtZTcwNjMwNDc3Ng@@._V1_SX300.jpg,6.6,31%,Asger Leth,"Sam Worthington, Elizabeth Banks, Jamie Bell",0,0,0,102 min,"English, Spanish"
91981,Sacrifice (Zhao shi gu er) (2010),Drama,27-Jul-12,https://m.media-amazon.com/images/M/MV5BMTQ0MDE2MDI2OF5BMl5BanBnXkFtZTcwMTYwMDQwOA@@._V1_SX300.jpg,6.2,70%,Kaige Chen,"You Ge, Xueqi Wang, Xiaoming Huang",0,0,0,122 min,Chinese
92008,Haywire (2011),Action|Thriller,20-Jan-12,https://m.media-amazon.com/images/M/MV5BODU3NGI0ZTctODBhYS00Y2ZmLThkZjYtMWI2YTlkMmM2ZmFlXkEyXkFqcGc@._V1_SX300.jpg,5.8,80%,Steven Soderbergh,"Gina Carano, Ewan McGregor, Michael Fassbender",0,0,0,93 min,"English, Spanish"
92046,Contact High (2009),Comedy,17-Apr-09,https://m.media-amazon.com/images/M/MV5BMzc0OTAyMDM1NF5BMl5BanBnXkFtZTcwOTM2Mjc1Mg@@._V1_SX300.jpg,6.4,N/A,Michael Glawogger,"Michael Ostrowski, Raimund Wallisch, Alexis Santiago Hernandez",0,0,0,98 min,"German, English"
92048,"Whistleblower, The (2010)",Drama|Thriller,27-Oct-11,https://m.media-amazon.com/images/M/MV5BMTkwNzU4MDk1OF5BMl5BanBnXkFtZTcwMjIyMjg4NQ@@._V1_SX300.jpg,7.1,75%,Larysa Kondracki,"Rachel Weisz, Monica Bellucci, Vanessa Redgrave",0,0,0,112 min,"English, Romanian, Russian, Serbian, Ukrainian"
92094,Einstein and Eddington (2008),Drama,23-Nov-08,https://m.media-amazon.com/images/M/MV5BNTU2YWE4NTMtOGIzZC00MWMxLWIyMTItZDNiYzgzZWViZjFlXkEyXkFqcGc@._V1_SX300.jpg,7.2,N/A,Philip Martin,"David Tennant, Richard McCabe, Patrick Kennedy",0,0,1,94 min,English
92192,Apollo 18 (2011),Horror|Sci-Fi|Thriller,02-Sep-11,https://m.media-amazon.com/images/M/MV5BMTk5MTk3OTk3OV5BMl5BanBnXkFtZTcwMzg4MzgxNg@@._V1_SX300.jpg,5.2,24%,Gonzalo López-Gallego,"Warren Christie, Lloyd Owen, Ryan Robbins",0,0,0,86 min,English
92198,Seeking Justice (2011),Action|Drama|Thriller,02-Sep-11,https://m.media-amazon.com/images/M/MV5BNzAxMzAyODEyMV5BMl5BanBnXkFtZTcwNjU3OTEzNw@@._V1_SX300.jpg,6.1,28%,Roger Donaldson,"Nicolas Cage, January Jones, Guy Pearce",0,0,0,105 min,English
92234,Red Tails (2012),Action|Adventure|Drama|War,20-Jan-12,https://m.media-amazon.com/images/M/MV5BNDQ5MTg2NzI4OF5BMl5BanBnXkFtZTcwMDM2NzQzNg@@._V1_SX300.jpg,5.9,40%,Anthony Hemingway,"Cuba Gooding Jr., Gerald McRaney, David Oyelowo",0,0,0,125 min,"English, Italian, German"
92243,"Flowers of War, The (Jin líng shí san chai) (2011)",Drama|War,16-Dec-11,https://m.media-amazon.com/images/M/MV5BMjE3OTUzODA3Ml5BMl5BanBnXkFtZTcwNDk5NTUyNw@@._V1_SX300.jpg,7.5,41%,Yimou Zhang,"Christian Bale, Ni Ni, Xinyi Zhang",0,0,0,146 min,"Mandarin, Japanese, English, Shanghainese"
92259,Intouchables (2011),Comedy|Drama,02-Nov-11,https://m.media-amazon.com/images/M/MV5BMTYxNDA3MDQwNl5BMl5BanBnXkFtZTcwNTU4Mzc1Nw@@._V1_SX300.jpg,8.5,76%,"Olivier Nakache, Éric Toledano","François Cluzet, Omar Sy, Anne Le Ny",0,0,1,112 min,"French, English"
92264,One for the Money (2012),Action|Comedy|Crime,27-Jan-12,https://m.media-amazon.com/images/M/MV5BMTU2NzMxMDU1NF5BMl5BanBnXkFtZTcwNzYxNTA2Ng@@._V1_SX300.jpg,5.3,2%,Julie Anne Robinson,"Katherine Heigl, Jason O'Mara, Daniel Sunjata",0,0,0,91 min,English
92309,"Innkeepers, The (2011)",Horror|Thriller,12-Mar-11,https://m.media-amazon.com/images/M/MV5BYzA0NGNlM2EtYTdiMC00YTBiLWJjYzYtOTdmMGU0YjkyMWE5XkEyXkFqcGc@._V1_SX300.jpg,5.5,81%,Ti West,"Sara Paxton, Pat Healy, Kelly McGillis",0,0,0,101 min,English
92348,Puss in Boots (Nagagutsu o haita neko) (1969),Adventure|Animation|Children|Comedy|Fantasy|Romance,18-Mar-69,https://m.media-amazon.com/images/M/MV5BMjA1OTU4MDQ4NV5BMl5BanBnXkFtZTcwODcwOTIzMQ@@._V1_SX300.jpg,7.2,N/A,Kimio Yabuki,"Susumu Ishikawa, Toshiko Fujita, Rumi Sakakibara",0,0,0,80 min,Japanese
92391,Grave Encounters (2011),Horror,09-Sep-11,https://m.media-amazon.com/images/M/MV5BMjQ0NjQxOTM5N15BMl5BanBnXkFtZTcwNzUwMzMwNg@@._V1_SX300.jpg,6.1,63%,"Colin Minihan, Stuart Ortiz, The Vicious Brothers","Benjamin Wilkinson, Sean Rogerson, Ashleigh Gryzko",0,0,0,92 min,English
92420,Chronicle (2012),Action|Sci-Fi|Thriller,03-Feb-12,https://m.media-amazon.com/images/M/MV5BMDBmYmExZDUtYWQxZS00MWI4LTkyZTQtYzIxNzg3NjJkZjZhXkEyXkFqcGc@._V1_SX300.jpg,7.0,85%,Josh Trank,"Dane DeHaan, Alex Russell, Michael B. Jordan",0,0,0,84 min,English
92422,"Woman in Black, The (2012)",Drama|Horror|Thriller,03-Feb-12,https://m.media-amazon.com/images/M/MV5BMjEwMzIxOTg3N15BMl5BanBnXkFtZTcwMjI4ODUzNw@@._V1_SX300.jpg,6.4,66%,James Watkins,"Daniel Radcliffe, Janet McTeer, Ciarán Hinds",0,0,0,95 min,English
92427,Woman in Love (Rubbeldiekatz) (2011),Comedy,15-Dec-11,https://m.media-amazon.com/images/M/MV5BMTMzNTM3NzY4NV5BMl5BanBnXkFtZTcwMjc5MzE0Nw@@._V1_SX300.jpg,5.7,N/A,Detlev Buck,"Alexandra Maria Lara, Jenny Moore, Dejan Bucin",0,0,0,108 min,"German, English"
92439,"Art of Getting By, The (2011)",Drama|Romance,17-Jun-11,https://m.media-amazon.com/images/M/MV5BNDg3NzE5MjU3MV5BMl5BanBnXkFtZTcwNjY1NTgxNQ@@._V1_SX300.jpg,6.5,20%,Gavin Wiesen,"Freddie Highmore, Emma Roberts, Michael Angarano",0,0,0,83 min,English
92475,All Watched Over by Machines of Loving Grace (2011),Documentary,23-May-11,https://m.media-amazon.com/images/M/MV5BZjE4NjZmNjItMmRjMi00ZjMzLWI2MzAtMDZmZTExNjg0M2VmXkEyXkFqcGc@._V1_SX300.jpg,8.3,N/A,N/A,"Adam Curtis, Stewart Brand, Al Gore",0,0,0,60 min,English
92494,Dylan Moran: Monster (2004),Comedy|Documentary,15-Nov-04,https://m.media-amazon.com/images/M/MV5BNTg2MjlkYjktM2M4ZS00NTBhLWJlNDUtNWZlOTE1ZTFlODkxXkEyXkFqcGdeQXVyMTgwOTE5NDk@._V1_SX300.jpg,8.4,N/A,Michael Matheson,"Dylan Moran, Mark Heap",0,0,0,85 min,English
92507,Safe House (2012),Action|Crime|Mystery|Thriller,10-Feb-12,https://m.media-amazon.com/images/M/MV5BMjI5ODkyMjA2Nl5BMl5BanBnXkFtZTcwNTcyNTgzNw@@._V1_SX300.jpg,6.7,52%,Daniel Espinosa,"Denzel Washington, Ryan Reynolds, Robert Patrick",0,0,0,115 min,"English, Afrikaans"
92509,"Vow, The (2012)",Drama|Romance,10-Feb-12,https://m.media-amazon.com/images/M/MV5BMjE1OTU5MjU0N15BMl5BanBnXkFtZTcwMzI3OTU5Ng@@._V1_SX300.jpg,6.8,31%,Michael Sucsy,"Rachel McAdams, Channing Tatum, Sam Neill",0,0,0,104 min,English
92535,Louis C.K.: Live at the Beacon Theater (2011),Comedy,08-Dec-11,https://m.media-amazon.com/images/M/MV5BNzIxMTUxMjYzMV5BMl5BanBnXkFtZTcwMDYwMjE0Nw@@._V1_SX300.jpg,8.3,N/A,Louis C.K.,Louis C.K.,0,0,0,63 min,English
92637,Pitfall (Otoshiana) (1962),Crime|Drama|Fantasy,01-Jul-62,https://m.media-amazon.com/images/M/MV5BODMxNjdlMjItNjlhOS00ZDJhLTg0MmItNWU3NzI0MjQ5NjQwXkEyXkFqcGc@._V1_SX300.jpg,7.5,100%,Hiroshi Teshigahara,"Hisashi Igawa, Sumie Sasaki, Sen Yano",0,0,0,97 min,Japanese
92643,Monsieur Lazhar (2011),Children|Comedy|Drama,07-Mar-12,https://m.media-amazon.com/images/M/MV5BNjM0NTYyNTkwNF5BMl5BanBnXkFtZTcwMzQwOTUzNw@@._V1_SX300.jpg,7.5,98%,Philippe Falardeau,"Mohamed Fellag, Sophie Nélisse, Émilien Néron",1,0,0,95 min,"French, English, Arabic"
92665,"For a Good Time, Call... (2012)",Comedy|Drama|Romance,02-Nov-12,https://m.media-amazon.com/images/M/MV5BMjI0MTMyNTQ5NV5BMl5BanBnXkFtZTcwNTgxOTM5Nw@@._V1_SX300.jpg,6.0,57%,Jamie Travis,"Ari Graynor, Lauren Miller Rogen, Justin Long",0,0,0,85 min,English
92674,Janie Jones (2010),Drama|Musical,29-Apr-11,https://m.media-amazon.com/images/M/MV5BMTg1Mjk0NDg4NF5BMl5BanBnXkFtZTcwMjk0ODk2Ng@@._V1_SX300.jpg,6.6,56%,David M. Rosenthal,"Abigail Breslin, Alessandro Nivola, Elisabeth Shue",0,0,0,114 min,English
92681,Journey 2: The Mysterious Island (2012),Action|Adventure|Comedy|Sci-Fi|IMAX,10-Feb-12,https://m.media-amazon.com/images/M/MV5BMjA5MTE1MjQyNV5BMl5BanBnXkFtZTcwODI4NDMwNw@@._V1_SX300.jpg,5.7,45%,Brad Peyton,"Josh Hutcherson, Dwayne Johnson, Michael Caine",0,0,0,94 min,English
92694,Perfect Sense (2011),Drama|Romance|Sci-Fi,07-Oct-11,https://m.media-amazon.com/images/M/MV5BMTk3MjYwMjkzOF5BMl5BanBnXkFtZTcwMTE1NjIxNw@@._V1_SX300.jpg,7.0,57%,David Mackenzie,"Ewan McGregor, Eva Green, Lauren Tempany",0,0,0,92 min,"English, Sign "
92730,Rollo and the Woods Sprite (Rölli ja metsänhenki) (2001),Children|Fantasy,21-Dec-01,https://m.media-amazon.com/images/M/MV5BMzZiOWQyOGMtOWU4NC00YTg0LTlhZTUtNGQxMDRhNGIxMWQ0XkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_SX300.jpg,6.2,N/A,Olli Saarela,"Allan Tuppurainen, Maria Järvenhelmi, Peter Franzén",0,0,0,92 min,Finnish
92760,"Atomic Brain, The (1963)",Horror|Sci-Fi,01-Sep-63,https://m.media-amazon.com/images/M/MV5BYWQ2ZDQ1NGMtYWUzNS00NmRiLTk2MjctMzM4OGUzZDVmMDQzXkEyXkFqcGc@._V1_SX300.jpg,3.0,N/A,"Joseph V. Mascelli, Jack Pollexfen","Marjorie Eaton, Frank Gerstle, Frank Fowler",0,0,0,65 min,English
92938,Ghost Rider: Spirit of Vengeance (2012),Action|Fantasy|Thriller,17-Feb-12,https://m.media-amazon.com/images/M/MV5BN2FmZGVlNTgtYTllNC00YmUzLTk5YmUtNWNhMzk3ZmE2NmQ0XkEyXkFqcGc@._V1_SX300.jpg,4.3,18%,"Mark Neveldine, Brian Taylor","Nicolas Cage, Ciarán Hinds, Idris Elba",0,0,0,96 min,"English, Romanian"
92954,Prayers for Bobby (2009),Drama,24-Jan-09,https://m.media-amazon.com/images/M/MV5BZWUwZjE0OTMtNzMxZi00NzMxLWJjNjAtZTZjMjhiZjZhZjFhXkEyXkFqcGc@._V1_SX300.jpg,8.0,73%,Russell Mulcahy,"Sigourney Weaver, Henry Czerny, Ryan Kelley",0,0,0,90 min,English
93006,"Very Potter Musical, A (2009)",Comedy|Musical,19-Jun-09,https://m.media-amazon.com/images/M/MV5BMjA4NzRmOGEtZWU5ZC00NjM0LWEwMGQtNDY4ZDI2ZjBjYjVmXkEyXkFqcGc@._V1_SX300.jpg,8.8,N/A,Matt Lang,"Darren Criss, Joey Richter, Bonnie Gruesen",0,0,0,166 min,English
93008,"Very Potter Sequel, A (2010)",Comedy|Musical,22-Jul-10,https://m.media-amazon.com/images/M/MV5BZDYxMTRkMTQtMDdkMS00NDM2LWI5NTktMzFlMjE3MTVkODZiXkEyXkFqcGc@._V1_SX300.jpg,8.7,N/A,Matt Lang,"Darren Criss, Joey Richter, Bonnie Gruesen",0,0,0,213 min,English
93022,Miss Nobody (2010),Comedy|Crime,01-Jun-11,https://m.media-amazon.com/images/M/MV5BNDQwNDQ4ODUxNF5BMl5BanBnXkFtZTcwNTExNjkxOA@@._V1_SX300.jpg,5.5,N/A,Abram Cox,"Leslie Bibb, Adam Goldberg, Kathy Baker",0,0,0,92 min,English
93040,"Civil War, The (1990)",Documentary|War,23-Sep-90,https://m.media-amazon.com/images/M/MV5BYTUwNTM2YTAtODA3Yi00YjU0LTliNzktM2YzMzk5NzU5ZTcyXkEyXkFqcGc@._V1_SX300.jpg,9.0,N/A,N/A,"David McCullough, Sam Waterston, Julie Harris",0,0,0,680 min,English
93114,Ro.Go.Pa.G. (1963),Comedy|Drama,19-Feb-63,https://m.media-amazon.com/images/M/MV5BNDYyODQwMWItNThkNy00ZDJmLWFhMTMtY2QwNWVhOTU3ZTRlXkEyXkFqcGc@._V1_SX300.jpg,6.9,N/A,"Jean-Luc Godard, Ugo Gregoretti, Pier Paolo Pasolini","Rosanna Schiaffino, Bruce Balaban, Maria Pia Schiaffino",0,0,0,122 min,Italian
93134,"Women on the 6th Floor, The (Les Femmes du 6ème Étage) (2010)",Comedy,07-Oct-11,https://m.media-amazon.com/images/M/MV5BMTY1MzY2OTQzNF5BMl5BanBnXkFtZTcwNzM3NTIyNQ@@._V1_SX300.jpg,7.1,67%,Philippe Le Guay,"Fabrice Luchini, Sandrine Kiberlain, Natalia Verbeke",0,0,0,102 min,"French, Spanish"
93139,Mega Shark vs. Crocosaurus (2010),Action|Adventure|Horror,21-Dec-10,https://m.media-amazon.com/images/M/MV5BOTA2MmNjMjgtMTllZC00OGI0LTlhOGItZmE0ZmJmNDMzNWE1XkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_SX300.jpg,2.4,N/A,Christopher Ray,"Gary Stretch, Jaleel White, Sarah Lieving, Robert Picardo",0,0,0,88 min,"English, French, Spanish"
93193,Red Hill (2010),Crime|Thriller|Western,05-Nov-10,https://m.media-amazon.com/images/M/MV5BMjQyNjA0MjEzNl5BMl5BanBnXkFtZTcwNjkyNDU5Mw@@._V1_SX300.jpg,6.3,79%,Patrick Hughes,"Ryan Kwanten, Steve Bisley, Tommy Lewis",0,0,0,95 min,English
93208,Mickey's The Prince and the Pauper (1990),Animation|Children,16-Nov-90,https://m.media-amazon.com/images/M/MV5BMTlmYTM0NTItYWIzNS00ZDVhLThkODgtYjk2ZTYzNTUwMjg5XkEyXkFqcGc@._V1_SX300.jpg,7.1,76%,George Scribner,"Wayne Allwine, Bill Farmer, Arthur Burghardt",0,0,0,25 min,English
93242,Gone (2012),Drama|Thriller,24-Feb-12,https://m.media-amazon.com/images/M/MV5BMTgzMTEyOTgyOF5BMl5BanBnXkFtZTcwOTY1ODkxNw@@._V1_SX300.jpg,5.9,12%,Heitor Dhalia,"Amanda Seyfried, Jennifer Carpenter, Wes Bentley",0,0,0,94 min,English
93270,Project X (2012),Comedy,02-Mar-12,https://m.media-amazon.com/images/M/MV5BMTc1MTk0Njg4OF5BMl5BanBnXkFtZTcwODc0ODkyNw@@._V1_SX300.jpg,6.7,28%,Nima Nourizadeh,"Thomas Mann, Oliver Cooper, Jonathan Daniel Brown",0,0,0,88 min,English
93272,Dr. Seuss' The Lorax (2012),Animation|Fantasy|Musical|IMAX,02-Mar-12,https://m.media-amazon.com/images/M/MV5BMTU1MTAwMjk1NF5BMl5BanBnXkFtZTcwMDI5NDc4Ng@@._V1_SX300.jpg,6.4,N/A,"Chris Renaud, Kyle Balda","Zac Efron, Taylor Swift, Danny DeVito",0,0,0,86 min,English
93287,"Big Year, The (2011)",Comedy,14-Oct-11,https://m.media-amazon.com/images/M/MV5BMTc0MzcwMDcyOV5BMl5BanBnXkFtZTcwNTUwMjk1Ng@@._V1_SX300.jpg,6.2,41%,David Frankel,"Owen Wilson, Jack Black, Steve Martin",0,0,0,100 min,English
93297,Act of Valor (2012),Action|Thriller|War,24-Feb-12,https://m.media-amazon.com/images/M/MV5BMTY3NDQxMDAzM15BMl5BanBnXkFtZTcwNzEyNjgzNw@@._V1_SX300.jpg,6.4,28%,"Mike McCoy, Scott Waugh","Alex Veadov, Roselyn Sanchez, Nestor Serrano",0,0,0,110 min,"English, Russian, Filipino, Spanish"
93320,Trailer Park Boys (1999),Comedy|Crime,15-Jul-99,https://m.media-amazon.com/images/M/MV5BN2EyZTE5NzEtOTViOS00NzMzLWFlZTQtMDc5Y2M4ODcyZDkxXkEyXkFqcGc@._V1_SX300.jpg,7.9,N/A,Mike Clattenburg,"John Paul Tremblay, Robb Wells, Lucy Decoutere",0,0,0,67 min,English
93326,This Means War (2012),Action|Comedy|Romance,17-Feb-12,https://m.media-amazon.com/images/M/MV5BMTYyOTQ4MDE2MV5BMl5BanBnXkFtZTcwOTE0MTgwNw@@._V1_SX300.jpg,6.3,25%,McG,"Reese Witherspoon, Chris Pine, Tom Hardy",0,0,0,103 min,"English, German, Japanese, Serbian"
93363,John Carter (2012),Action|Adventure|Sci-Fi|IMAX,09-Mar-12,https://m.media-amazon.com/images/M/MV5BZWNmZGYzZjUtODRmOS00ODgzLWE4NWQtMDI3MGUwNjRjYjY0XkEyXkFqcGc@._V1_SX300.jpg,6.6,52%,Andrew Stanton,"Taylor Kitsch, Lynn Collins, Willem Dafoe",0,0,0,132 min,English
93443,Goon (2011),Comedy|Drama,24-Feb-12,https://m.media-amazon.com/images/M/MV5BMTcxOTQwMTQ3MF5BMl5BanBnXkFtZTcwMDcyOTQwNw@@._V1_SX300.jpg,6.8,81%,Michael Dowse,"Seann William Scott, Jay Baruchel, Alison Pill",0,0,0,92 min,"English, French"
93502,"Ledge, The (2011)",Drama|Thriller,26-May-11,https://m.media-amazon.com/images/M/MV5BMTg0MjUwNDM0MF5BMl5BanBnXkFtZTcwOTc1MTYxNQ@@._V1_SX300.jpg,6.5,14%,Matthew Chapman,"Charlie Hunnam, Terrence Howard, Patrick Wilson",0,0,0,101 min,English
93510,21 Jump Street (2012),Action|Comedy|Crime,16-Mar-12,https://m.media-amazon.com/images/M/MV5BMTg2NjJiODctM2IyMS00MmQ5LWI1YmQtNTBjMTI4M2U2YzA5XkEyXkFqcGc@._V1_SX300.jpg,7.2,85%,"Phil Lord, Christopher Miller","Jonah Hill, Channing Tatum, Ice Cube",0,0,0,109 min,English
93512,"Jeff, Who Lives at Home (2012)",Comedy|Drama,30-Mar-12,https://m.media-amazon.com/images/M/MV5BMTgyNzQ0MjY5Ml5BMl5BanBnXkFtZTcwNDgyNzkyNw@@._V1_SX300.jpg,6.4,77%,"Jay Duplass, Mark Duplass","Jason Segel, Ed Helms, Judy Greer",0,0,0,83 min,English
93563,Lockout (2012),Action|Sci-Fi|Thriller,13-Apr-12,https://m.media-amazon.com/images/M/MV5BMTg1OTQ3MzM0NV5BMl5BanBnXkFtZTcwNDU1MDI0Nw@@._V1_SX300.jpg,6.0,38%,"James Mather, Steve Saint Leger","Guy Pearce, Maggie Grace, Peter Stormare",0,0,0,95 min,English
93598,"Snowtown (Snowtown Murders, The) (2011)",Crime|Drama|Thriller,19-May-11,https://m.media-amazon.com/images/M/MV5BMTM1NTE3MjkxM15BMl5BanBnXkFtZTcwMjE1Nzg4NA@@._V1_SX300.jpg,6.6,85%,Justin Kurzel,"Lucas Pittaway, Daniel Henshall, Louise Harris",0,0,0,119 min,English
93610,Space Battleship Yamato (2010),Action|Adventure|Drama,01-Dec-10,https://m.media-amazon.com/images/M/MV5BZTkzY2VjOTYtNWVmMS00YmQ0LWI3OTAtZDE4ZGJkMzE4NDMxXkEyXkFqcGc@._V1_SX300.jpg,6.0,N/A,Takashi Yamazaki,"Takuya Kimura, Meisa Kuroki, Toshirô Yanagiba",0,0,0,138 min,Japanese
93721,Jiro Dreams of Sushi (2011),Documentary,15-Mar-12,https://m.media-amazon.com/images/M/MV5BMTA5NzQzODUxOTheQTJeQWpwZ15BbWU3MDIwODg1MDc@._V1_SX300.jpg,7.8,99%,David Gelb,"Jiro Ono, Yoshikazu Ono, Masuhiro Yamamoto",0,0,0,81 min,Japanese
